upazila,year,month,date,rainfall_mm,NDVI_monthly,EVI_monthly,MODIS_source_status,MODIS_valid_composites,MODIS_total_composites,MODIS_total_valid_pixels,MODIS_empirical_max_pixels_per_composite,MODIS_coverage_proxy
Sapahar,2011,10,2011-10,17.07448185046656,0.5968825119992984,0.3620630569531968,observed,1,1,4179,4185,0.9985663082437276
Sapahar,2011,11,2011-11,6.272865160201596,0.4272008129541313,0.24955179130748056,observed,2,2,8306,4185,0.9923536439665472
Sapahar,2011,12,2011-12,0.6570900612037553,0.32807980239589696,0.18780851060294462,observed,2,2,7872,4185,0.9405017921146953
Sapahar,2012,1,2012-01,7.609596733492087,0.4047685549842653,0.24135334017548166,observed,2,2,2959,4185,0.35352449223416965
Sapahar,2012,2,2012-02,4.147071328786614,0.37720920737509533,0.21981683637794136,observed,2,2,8145,4185,0.9731182795698925
Sapahar,2012,3,2012-03,15.018114775479425,0.4549992746069023,0.28495532899317866,observed,2,2,8370,4185,1.0
Sapahar,2012,4,2012-04,87.70305687865878,0.47427777968082935,0.32146987123985193,observed,2,2,8362,4185,0.9990442054958184
Sapahar,2012,5,2012-05,83.38850973591981,0.3621052479546532,0.24006141436414666,observed,2,2,8357,4185,0.9984468339307049
Sapahar,2012,6,2012-06,308.90532006566787,0.40210035289161383,0.2608743944506423,observed,2,2,1480,4185,0.1768219832735962
Sapahar,2012,7,2012-07,331.54693373251206,0.4021809523809524,0.2648761904761905,observed,1,2,21,4185,0.0025089605734767025
Sapahar,2012,8,2012-08,171.24678195378937,0.6988418376705574,0.4746003550586082,observed,2,2,4354,4185,0.5201911589008363
Sapahar,2012,9,2012-09,276.08836618274495,0.74611125891713,0.5432990234479139,observed,2,2,7558,4185,0.9029868578255675
Sapahar,2012,10,2012-10,68.95521232041678,0.6848705466608558,0.4220097285980387,observed,2,2,8224,4185,0.9825567502986858
Sapahar,2012,11,2012-11,31.018795156702605,0.4311168221176717,0.265254262162,observed,1,1,4104,4185,0.9806451612903225
Sapahar,2012,12,2012-12,0.6895855249723342,0.3432391335086276,0.20541983521253931,observed,2,2,6096,4185,0.72831541218638
Sapahar,2013,1,2013-01,6.149739465483963,0.44914924099690484,0.27115450292059695,observed,2,2,5093,4185,0.6084826762246117
Sapahar,2013,2,2013-02,11.80936910970474,0.45665175362296473,0.2786251264805466,observed,2,2,8265,4185,0.9874551971326165
Sapahar,2013,3,2013-03,1.7003302162168696,0.45450914646653584,0.27348967133052343,observed,2,2,8308,4185,0.9925925925925926
Sapahar,2013,4,2013-04,57.18573763816746,0.4724490335906438,0.30206637229629807,observed,2,2,8370,4185,1.0
Sapahar,2013,5,2013-05,74.95189608646895,0.4758951676779132,0.33470429427434006,observed,2,2,4558,4185,0.5445639187574671
Sapahar,2013,6,2013-06,256.9407066156021,0.45607708435304806,0.29978405612947734,observed,1,2,1288,4185,0.15388291517323777
Sapahar,2013,7,2013-07,139.70035304715003,0.4782572058608484,0.27071451710228234,observed,2,2,126,4185,0.015053763440860216
Sapahar,2013,8,2013-08,296.63930580046696,0.593204586757748,0.3380017463932406,observed,2,2,1415,4185,0.16905615292712067
Sapahar,2013,9,2013-09,144.72938744132566,0.7374685100737692,0.48697612383961636,observed,2,2,6889,4185,0.8230585424133812
Sapahar,2013,10,2013-10,227.21346491735758,0.7082311491642634,0.47053269778432527,observed,1,1,4080,4185,0.974910394265233
Sapahar,2013,11,2013-11,5.102618533908931,0.4873366981518409,0.2912367373184357,observed,2,2,8212,4185,0.9811230585424133
Sapahar,2013,12,2013-12,0.6543413327975095,0.3544587342008494,0.20665717923496596,observed,2,2,6485,4185,0.7747909199522103
Sapahar,2014,1,2014-01,4.0826587644698265,0.47946400232850794,0.3121687265416046,observed,2,2,6226,4185,0.7438470728793309
Sapahar,2014,2,2014-02,11.023852289035661,0.4930998320023695,0.297743034474031,observed,2,2,8190,4185,0.978494623655914
Sapahar,2014,3,2014-03,14.803919205528597,0.5016400472549858,0.3049986299506972,observed,2,2,8302,4185,0.9918757467144564
Sapahar,2014,4,2014-04,8.68424301743014,0.4601028699988624,0.30058904503293027,observed,2,2,8370,4185,1.0
Sapahar,2014,5,2014-05,100.7210500648185,0.39424079815679053,0.2636824926492477,observed,2,2,7511,4185,0.8973715651135006
Sapahar,2014,6,2014-06,407.64110827242655,0.47410507030786453,0.29404414945179697,observed,2,2,3413,4185,0.4077658303464755
Sapahar,2014,7,2014-07,211.8691940688573,0.5719414074324674,0.34327633903023647,observed,2,2,136,4185,0.016248506571087215
Sapahar,2014,8,2014-08,280.3931541098298,0.7331290988107463,0.5056198847954577,observed,1,2,2363,4185,0.28231780167264037
Sapahar,2014,9,2014-09,368.30885672740493,0.7280551592909519,0.5022956360299483,observed,2,2,6720,4185,0.8028673835125448
Sapahar,2014,10,2014-10,46.077913422104054,0.6840672565634983,0.45952396930196315,observed,1,1,4164,4185,0.9949820788530466
Sapahar,2014,11,2014-11,4.916834948074257,0.42504073416695054,0.25132142390330797,observed,2,2,8300,4185,0.991636798088411
Sapahar,2014,12,2014-12,0.6446647522126656,0.3447217634650225,0.20342966995613132,observed,2,2,7629,4185,0.9114695340501792
Sapahar,2015,1,2015-01,10.625463803771957,0.5065517469574244,0.31239139915850983,observed,2,2,7826,4185,0.9350059737156511
Sapahar,2015,2,2015-02,19.932224317609297,0.5269919114876126,0.3153275920906583,observed,2,2,8231,4185,0.9833930704898447
Sapahar,2015,3,2015-03,34.932074538343436,0.5288652677471803,0.3162811862899622,observed,2,2,8347,4185,0.9972520908004779
Sapahar,2015,4,2015-04,87.84468163449577,0.5463689506016423,0.36334361940380483,observed,2,2,8370,4185,1.0
Sapahar,2015,5,2015-05,146.06119840545324,0.4782869992488315,0.3280906804900201,observed,2,2,8359,4185,0.9986857825567503
Sapahar,2015,6,2015-06,256.2261293456627,0.44342655411454746,0.2962543517594795,observed,2,2,249,4185,0.02974910394265233
Sapahar,2015,7,2015-07,310.04062561244035,0.3693226221609305,0.20680752402552552,observed,2,2,2844,4185,0.33978494623655914
Sapahar,2015,8,2015-08,417.4002039944034,0.6641793644292693,0.4236948128609749,observed,1,2,4101,4185,0.4899641577060932
Sapahar,2015,9,2015-09,249.10233176696232,0.7103406117477163,0.47863969887253116,observed,2,2,8318,4185,0.9937873357228196
Sapahar,2015,10,2015-10,16.92749589018162,0.6507802359887889,0.4197605822667056,observed,1,1,4183,4185,0.9995221027479092
Sapahar,2015,11,2015-11,7.869865369728868,0.4593166444132575,0.27706650612465117,observed,2,2,8255,4185,0.9862604540023895
Sapahar,2015,12,2015-12,0.843375361268701,0.3546212093759273,0.21422206786502818,observed,2,2,3913,4185,0.46750298685782554
Sapahar,2016,1,2016-01,12.583239667090844,0.429980721868416,0.26300553321189557,observed,2,2,3924,4185,0.46881720430107526
Sapahar,2016,2,2016-02,5.485010896461615,0.47704422696602333,0.28579231809879474,observed,2,2,8191,4185,0.9786140979689367
Sapahar,2016,3,2016-03,47.69064529071591,0.4950010721652068,0.3048302907298301,observed,2,2,8349,4185,0.9974910394265233
Sapahar,2016,4,2016-04,5.802242301542418,0.46280167871705186,0.30075245406723927,observed,2,2,8367,4185,0.9996415770609319
Sapahar,2016,5,2016-05,156.40428783392773,0.4250668349092434,0.26544488216557327,observed,2,2,5273,4185,0.6299880525686977
Sapahar,2016,6,2016-06,171.72514317022834,0.3703176863494185,0.18973561237029138,interpolated,0,2,0,4185,0.0
Sapahar,2016,7,2016-07,416.675272780646,0.31556853778959354,0.11402634257500947,observed,1,2,69,4185,0.008243727598566309
Sapahar,2016,8,2016-08,138.65285558444808,0.6575577098471258,0.399581038429663,observed,2,2,2567,4185,0.3066905615292712
Sapahar,2016,9,2016-09,408.9728294129432,0.732992474152651,0.4623682013274774,observed,2,2,5152,4185,0.6155316606929511
Sapahar,2016,10,2016-10,122.00169691298981,0.6980976389830423,0.43949649714224953,observed,2,2,8324,4185,0.9945041816009558
Sapahar,2016,11,2016-11,7.8779088336233665,0.4127418997898859,0.24071206618955207,observed,1,1,4151,4185,0.9918757467144564
Sapahar,2016,12,2016-12,1.001564535240457,0.377959948028259,0.22437602991588837,observed,2,2,7303,4185,0.872520908004779
Sapahar,2017,1,2017-01,5.375538292616819,0.46831059777072725,0.28538848525577803,observed,2,2,6918,4185,0.8265232974910395
Sapahar,2017,2,2017-02,3.3846310724067887,0.4610528150232815,0.2626029152823443,observed,2,2,8254,4185,0.9861409796893668
Sapahar,2017,3,2017-03,14.996472836383477,0.5256245518900371,0.34014783261156756,observed,2,2,8180,4185,0.977299880525687
Sapahar,2017,4,2017-04,101.20173604628553,0.6009199666407946,0.41744405016051067,observed,2,2,8370,4185,1.0
Sapahar,2017,5,2017-05,201.1920187618831,0.4945304529338056,0.33185425170048566,observed,2,2,5084,4185,0.6074074074074074
Sapahar,2017,6,2017-06,186.3755540492504,0.5156474700651742,0.36631324205527144,observed,1,2,966,4185,0.11541218637992831
Sapahar,2017,7,2017-07,362.49505052489485,0.4219550718959942,0.24378324618339126,observed,2,2,3751,4185,0.44814814814814813
Sapahar,2017,8,2017-08,411.68306754232515,0.6759068770318756,0.43210499093980914,observed,2,2,2490,4185,0.2974910394265233
Sapahar,2017,9,2017-09,191.06160427145724,0.724045515925441,0.49157291440629075,observed,2,2,8041,4185,0.9606929510155316
Sapahar,2017,10,2017-10,323.6319780394675,0.7042657755242896,0.4640887587155112,observed,1,1,3834,4185,0.9161290322580645
Sapahar,2017,11,2017-11,11.994669677010616,0.488813369128046,0.30170339810394714,observed,2,2,8256,4185,0.9863799283154122
Sapahar,2017,12,2017-12,5.386962955083558,0.41382595765640096,0.24792176305826655,observed,2,2,8019,4185,0.9580645161290322
Sapahar,2018,1,2018-01,3.922259170970005,0.4495610308020663,0.27088955346543203,observed,2,2,2749,4185,0.3284348864994026
Sapahar,2018,2,2018-02,15.290191003648125,0.4414195496887563,0.26072916395353213,observed,2,2,8007,4185,0.9566308243727598
Sapahar,2018,3,2018-03,26.58802633847927,0.5762921488155688,0.3759532855424158,observed,2,2,8370,4185,1.0
Sapahar,2018,4,2018-04,128.09314313151705,0.573089986452811,0.38791175842110365,observed,2,2,8370,4185,1.0
Sapahar,2018,5,2018-05,102.44890041251062,0.5047953716519008,0.339432064852555,observed,2,2,7736,4185,0.9242532855436081
Sapahar,2018,6,2018-06,201.50845289540672,0.5218013558673181,0.32097902507290454,observed,2,2,1183,4185,0.14133811230585425
Sapahar,2018,7,2018-07,264.7057159866209,0.4672375,0.35015625,observed,1,2,16,4185,0.0019115890083632018
Sapahar,2018,8,2018-08,209.8325100841813,0.6737627922689366,0.43452140885836466,observed,2,2,1179,4185,0.14086021505376345
Sapahar,2018,9,2018-09,209.96468398065923,0.7125821977680437,0.49917099911271373,observed,2,2,7903,4185,0.9442054958183991
Sapahar,2018,10,2018-10,63.308130181697145,0.6677377649933333,0.4167989210629281,observed,1,1,4183,4185,0.9995221027479092
Sapahar,2018,11,2018-11,5.576802326070148,0.5030064522256523,0.2986777224610841,observed,2,2,8284,4185,0.9897252090800478
Sapahar,2018,12,2018-12,5.345739225173097,0.4001056126118855,0.23821261603806507,observed,2,2,7914,4185,0.9455197132616487
Sapahar,2019,1,2019-01,4.770728249256657,0.4333955299232713,0.2667956681361071,observed,2,2,7292,4185,0.8712066905615292
Sapahar,2019,2,2019-02,11.291569678051,0.4257347102489858,0.24684913528091665,observed,2,2,8271,4185,0.9881720430107527
Sapahar,2019,3,2019-03,10.267443848115054,0.5782851313618416,0.383525865553628,observed,2,2,8370,4185,1.0
Sapahar,2019,4,2019-04,69.24970077644178,0.6079295318738018,0.3964121619437716,observed,2,2,8370,4185,1.0
Sapahar,2019,5,2019-05,136.70557445640836,0.5234569406694363,0.3325012241784696,observed,2,2,8354,4185,0.9980884109916368
Sapahar,2019,6,2019-06,347.5406533486111,0.601277629471463,0.4267057743464279,observed,2,2,1494,4185,0.17849462365591398
Sapahar,2019,7,2019-07,560.6735721323338,0.3084832908600106,0.18347582714306168,observed,2,2,2079,4185,0.24838709677419354
Sapahar,2019,8,2019-08,252.74215634429368,0.7192888967092691,0.4609838870745258,observed,2,2,1898,4185,0.22676224611708481
Sapahar,2019,9,2019-09,626.6280532576666,0.7288027370571786,0.48601006838328875,observed,2,2,5705,4185,0.6816009557945042
Sapahar,2019,10,2019-10,80.2211038850154,0.7167461906409576,0.47443480359380585,observed,1,1,3577,4185,0.8547192353643966
Sapahar,2019,11,2019-11,15.52805840056072,0.524991887562967,0.31177533490636744,observed,2,2,8323,4185,0.994384707287933
Sapahar,2019,12,2019-12,1.1603640599295,0.42287659492360063,0.24617015019967034,observed,2,2,8130,4185,0.9713261648745519
Sapahar,2020,1,2020-01,52.30018765330849,0.49199725411477896,0.2880162368677725,observed,2,2,6975,4185,0.8333333333333334
Sapahar,2020,2,2020-02,17.729318954254527,0.46561473586919705,0.2819480717856264,observed,2,2,8144,4185,0.9729988052568698
Sapahar,2020,3,2020-03,59.3818990359527,0.5904094223123472,0.3639671192643184,observed,2,2,8368,4185,0.9997610513739545
Sapahar,2020,4,2020-04,80.67279049524072,0.6282012200862728,0.40747505843453574,observed,2,2,8351,4185,0.9977299880525687
Sapahar,2020,5,2020-05,182.42359273651985,0.5826203090820307,0.3872067560836768,observed,2,2,6932,4185,0.8281959378733572
Sapahar,2020,6,2020-06,393.30423346199296,0.6222278238760429,0.39643236518335295,interpolated,0,2,0,4185,0.0
Sapahar,2020,7,2020-07,509.7357569006229,0.6618353386700551,0.4056579742830292,interpolated,0,2,0,4185,0.0
Sapahar,2020,8,2020-08,175.57380758918805,0.7014428534640673,0.41488358338270537,observed,2,2,824,4185,0.0984468339307049
Sapahar,2020,9,2020-09,641.5979911103925,0.6694192657622087,0.39875309236756085,observed,2,2,7739,4185,0.9246117084826763
Sapahar,2020,10,2020-10,140.44533621194762,0.5182026894337001,0.30361430307282206,observed,2,2,8320,4185,0.994026284348865
Sapahar,2020,11,2020-11,5.2912816587200995,0.41443651154502087,0.23979494201815896,observed,1,1,4149,4185,0.9913978494623656
Sapahar,2020,12,2020-12,0.6549628221888021,0.43739857176599967,0.268089548806273,observed,2,2,7485,4185,0.8942652329749103
Sapahar,2021,1,2021-01,3.9015600537309423,0.46386299762654076,0.27068659678701984,observed,2,2,4764,4185,0.5691756272401434
Sapahar,2021,2,2021-02,3.6578620592469964,0.4270547574343186,0.2449737155329246,observed,2,2,8243,4185,0.9848267622461171
Sapahar,2021,3,2021-03,0.47376899605055117,0.5506269242202679,0.361327018797411,observed,2,2,8350,4185,0.997610513739546
Sapahar,2021,4,2021-04,38.87214127254523,0.5306669227443259,0.3712425455510964,observed,2,2,8366,4185,0.9995221027479092
Sapahar,2021,5,2021-05,213.85170742724907,0.5494905345254264,0.34166544922591474,observed,2,2,5826,4185,0.6960573476702508
Sapahar,2021,6,2021-06,333.42834904373916,0.30519699718787313,0.12921336915905854,observed,2,2,34,4185,0.004062126642771804
Sapahar,2021,7,2021-07,252.1617171325632,0.43775586943620176,0.2690800949554896,observed,1,2,37,4185,0.0044205495818399046
Sapahar,2021,8,2021-08,494.5026189677377,0.685106327471172,0.4863644564131648,observed,2,2,2408,4185,0.28769414575866187
Sapahar,2021,9,2021-09,136.40747389272255,0.6976933043510708,0.4573282060118476,observed,2,2,7555,4185,0.9026284348864994
Sapahar,2021,10,2021-10,228.31893276354995,0.6739426634609228,0.4214158737318375,observed,1,1,4175,4185,0.997610513739546
Sapahar,2021,11,2021-11,6.844172464126445,0.5138837882987608,0.3096252063129965,observed,2,2,8311,4185,0.9929510155316607
Sapahar,2021,12,2021-12,3.295038129288295,0.4943883557341987,0.30736812000846275,observed,2,2,8082,4185,0.9655913978494624
Sapahar,2022,1,2022-01,28.074442905893868,0.5470469490688151,0.3439008830187114,observed,2,2,5757,4185,0.6878136200716846
Sapahar,2022,2,2022-02,70.3438079633367,0.46011752984286725,0.2698693970402991,observed,2,2,8188,4185,0.9782556750298685
Sapahar,2022,3,2022-03,0.3153009806361293,0.5694645050942085,0.36001007630516857,observed,2,2,8364,4185,0.9992831541218637
Sapahar,2022,4,2022-04,40.72157192703576,0.5857127748094092,0.4095865903781044,observed,2,2,8370,4185,1.0
Sapahar,2022,5,2022-05,202.9842459195606,0.5245583660323518,0.34352007656307054,observed,2,2,4680,4185,0.5591397849462365
Sapahar,2022,6,2022-06,317.96439053254664,0.5911235636007142,0.4393042062019306,observed,1,2,362,4185,0.043249701314217445
Sapahar,2022,7,2022-07,243.46634862067665,0.5161760082744846,0.37476549825237176,observed,1,2,570,4185,0.06810035842293907
Sapahar,2022,8,2022-08,182.06424811327258,0.6986053864070889,0.42965679108782706,observed,2,2,4682,4185,0.559378733572282
Sapahar,2022,9,2022-09,333.1899092581584,0.7650046145164718,0.5463962880233507,observed,2,2,3987,4185,0.47634408602150535
Sapahar,2022,10,2022-10,174.87014314344347,0.7038468905282931,0.4471752435280588,observed,1,1,4136,4185,0.9882915173237754
Sapahar,2022,11,2022-11,4.916835351957675,0.596568115806011,0.37238925250534627,observed,2,2,8293,4185,0.9908004778972521
Sapahar,2022,12,2022-12,0.689843511166255,0.48834818797557045,0.301515458027875,observed,2,2,7406,4185,0.8848267622461171
Sapahar,2023,1,2023-01,3.895911861592285,0.5234307103706416,0.32263835056212953,observed,2,2,5278,4185,0.6305854241338112
Sapahar,2023,2,2023-02,3.3528907800668475,0.4465271393545368,0.24926970935650083,observed,2,2,8339,4185,0.9962962962962963
Sapahar,2023,3,2023-03,104.37734866596564,0.5608010278605193,0.3658463859033415,observed,2,2,8370,4185,1.0
Sapahar,2023,4,2023-04,19.709489396557583,0.5849195208205719,0.42128592449088353,observed,2,2,8370,4185,1.0
Sapahar,2023,5,2023-05,91.30444093536805,0.4876861030085136,0.3202828076897746,observed,2,2,8370,4185,1.0
Sapahar,2023,6,2023-06,211.69432967055843,0.4947369296050349,0.3224972707746272,observed,1,2,669,4185,0.07992831541218638
Sapahar,2023,7,2023-07,186.26094650580163,0.7006498398246496,0.4096824003821727,observed,1,2,294,4185,0.03512544802867384
Sapahar,2023,8,2023-08,348.5164114465833,0.6785700748720334,0.4695415508132823,observed,2,2,2963,4185,0.35400238948626045
Sapahar,2023,9,2023-09,325.3160379198337,0.719167554709722,0.4755191118385613,observed,2,2,4469,4185,0.5339307048984469
Sapahar,2023,10,2023-10,164.2915190554607,0.7098735576433881,0.44750681359746575,observed,1,1,4185,4185,1.0
Sapahar,2023,11,2023-11,5.1308144204744055,0.6038125735443709,0.4091707836021729,observed,2,2,8215,4185,0.9814814814814815
Sapahar,2023,12,2023-12,14.763947990523981,0.5525963590031705,0.33302479887568426,observed,2,2,7426,4185,0.8872162485065711
Sapahar,2024,1,2024-01,3.895918542756641,0.5758641097169709,0.36264616494261803,observed,2,2,5755,4185,0.6875746714456392
Sapahar,2024,2,2024-02,6.798993399697797,0.48263641045543587,0.25825315246422786,observed,2,2,8100,4185,0.967741935483871
Sapahar,2024,3,2024-03,55.28271564898955,0.5697358255362213,0.3368769654266397,observed,2,2,8369,4185,0.9998805256869773
Sapahar,2024,4,2024-04,1.2364119454044546,0.6082521381214695,0.4092069081185371,observed,2,2,8370,4185,1.0
Sapahar,2024,5,2024-05,50.3006816053064,0.5660497180066961,0.3865745871597099,observed,2,2,8204,4185,0.9801672640382317
Sapahar,2024,6,2024-06,210.84745392979153,0.6198223193462912,0.41482216002190603,observed,2,2,338,4185,0.04038231780167264
Sapahar,2024,7,2024-07,277.3643951350739,0.5157956521739131,0.30770434782608697,observed,1,2,46,4185,0.005495818399044205
Sapahar,2024,8,2024-08,209.81803435846976,0.7353438878973361,0.4507442511450153,observed,2,2,3193,4185,0.3814814814814815
Sapahar,2024,9,2024-09,382.99711299841454,0.7452161711461671,0.47387770682600433,observed,2,2,7795,4185,0.9313022700119474
Sapahar,2024,10,2024-10,101.45148644969535,0.7207540041559103,0.4346583190754557,observed,2,2,8163,4185,0.975268817204301
Sapahar,2024,11,2024-11,5.172351707940538,0.5574747910590435,0.3371229788562879,observed,1,1,4133,4185,0.9875746714456392
Sapahar,2024,12,2024-12,0.6629091606716185,0.5259105620841812,0.3202731918885405,observed,2,2,8212,4185,0.9811230585424133
Sapahar,2025,1,2025-01,3.8959163962470464,0.5109018735680225,0.29862770122339827,observed,2,2,4013,4185,0.4794504181600956
Sapahar,2025,2,2025-02,13.780619190581127,0.5080479747560035,0.27776593941589955,observed,2,2,8247,4185,0.9853046594982079
Sapahar,2025,3,2025-03,0.8109732016747988,0.5845818385869409,0.351616793825354,observed,2,2,8370,4185,1.0
Sapahar,2025,4,2025-04,33.271086038140446,0.6173294206715504,0.4288716721363583,observed,2,2,8193,4185,0.9788530465949821
Sapahar,2025,5,2025-05,169.86676485123547,0.6037991551957401,0.3627456772019417,observed,2,2,8364,4185,0.9992831541218637
Sapahar,2025,6,2025-06,191.63815698139973,0.6065665626689459,0.3573469727727997,observed,2,2,4618,4185,0.5517323775388292
Sapahar,2025,7,2025-07,251.84415567199457,0.5036546421546372,0.3357523037493765,observed,2,2,461,4185,0.055077658303464755
Sapahar,2025,8,2025-08,370.57378713618056,0.7050516653458571,0.41451945669602286,observed,2,2,3580,4185,0.42771804062126645
Sapahar,2025,9,2025-09,238.15365740383973,0.7554335525637791,0.463148939067361,observed,2,2,8323,4185,0.994384707287933
Sapahar,2025,10,2025-10,240.52452120350762,0.7290067870617393,0.4547147932706978,observed,1,1,4185,4185,1.0
Sapahar,2025,11,2025-11,11.77739655681889,0.6158874624654836,0.3683069897485963,observed,2,2,8249,4185,0.9855436081242532
Sapahar,2025,12,2025-12,1.7132944473938232,0.5207411081982993,0.28723799162968255,observed,2,2,4286,4185,0.5120669056152927
